141,171,121,165,133,45,72,105,61,153,63,124,123,60,172,50,122,123,67,141,174,358,99,48,124,200,38,138,76,71,77,159,136,78,157,109,82,102,259,59,53,159,98,171,170,185,83,45,85,87,36,124,207,159,166,79,48,53,90,92,262,59,89,93,120,159,26,91,47,87,66,23,62,131,69,189,70,123,138,230,130,80,103,120,122,82,112,48,50,103,168,71,233,33,80,58,187,80,66,119
105,397,401,173,117,266,153,302,227,159,283,335,363,130,159,247,159,188,414,111,251,378,177,262,123,93,225,104,114,421,143,315,124,259,212,110,247,274,157,257,136,221,328,418,133,105,268,168,183,75,159,108,124,250,266,123,328,236,85,171,205,299,305,230,128,168,265,234,425,221,187,120,259,250,360,271,376,103,92,262,262,59,205,196,318,253,105,159,123,147,173,128,376,149,270,88,363,405,170,646
542,338,159,177,264,112,52,218,334,374,103,252,349,312,479,418,142,418,276,376,153,268,552,552,222,526,363,296,352,244,418,383,535,159,418,272,264,422,341,218,418,502,142,397,307,338,363,190,364,617,460,437,552,292,552,285,393,257,552,283,268,185,178,265,143,502,402,230,371,175,237,283,376,263,552,247,185,363,187,437,197,349,307,328,123,106,209,226,218,168,575,372,347,292,266,421,418,376,170,219
376,274,286,284,338,718,195,423,257,461,552,646,603,354,188,273,567,283,466,254,501,230,376,205,471,435,399,475,376,418,886,423,194,333,360,259,228,395,389,552,552,418,244,142,458,323,378,437,468,295,418,307,338,551,511,260,437,335,272,552,147,241,437,456,413,207,137,418,224,228,526,437,543,205,334,437,552,432,338,127,349,268,354,632,552,338,254,385,416,469,549,418,185,230,249,376,552,177,376,294
478,385,376,288,368,508,552,436,552,552,418,292,287,718,552,350,437,287,460,495,319,552,437,552,305,189,376,283,319,252,376,495,544,204,525,437,552,171,484,285,437,437,508,761,552,205,418,603,159,442,241,363,552,274,437,664,363,437,437,376,257,418,1170,274,506,257,552,552,437,532,552,329,383,632,363,552,338,387,437,315,603,557,445,405,249,552,218,589,795,437,349,406,265,418,256,498,314,268,552,418
421,710,437,886,470,437,405,350,418,363,451,437,607,552,412,185,333,552,526,418,376,552,373,368,499,556,526,437,98,287,526,552,489,805,552,526,437,552,718,526,708,362,718,300,437,338,376,459,315,1576,437,268,523,489,552,340,401,552,376,724,664,376,362,173,481,385,452,292,347,408,354,969,552,552,205,437,1074,395,526,552,534,307,494,552,315,552,418,437,437,437,418,499,407,437,552,376,363,363,185,350
552,437,963,875,530,725,331,552,363,421,437,422,718,437,552,567,402,640,552,558,886,818,526,516,485,552,552,437,632,372,552,524,1119,600,664,605,308,449,437,552,317,418,783,439,552,478,1335,356,718,552,363,552,552,632,385,295,552,325,247,684,899,552,1223,370,472,552,391,437,173,552,756,552,489,766,718,846,418,632,340,418,468,552,552,266,757,379,218,341,632,552,1892,602,970,718,470,516,652,552,718,886
979,536,552,218,270,632,886,886,575,268,376,425,552,503,596,603,477,552,418,1103,673,718,457,437,363,619,552,615,556,523,1053,589,552,349,502,552,1274,526,492,437,552,437,886,886,886,569,515,568,632,338,635,603,852,468,241,308,552,449,886,826,544,575,552,603,632,353,510,718,376,552,552,632,552,605,943,1154,385,551,376,552,552,664,886,333,377,418,1099,589,376,886,704,630,599,886,1053,603,437,552,292,795
257,1051,280,552,495,374,943,526,552,437,886,718,1550,422,363,590,803,338,899,437,670,257,1074,552,503,901,1216,731,302,1484,437,795,552,959,1219,552,718,552,959,693,552,461,589,552,634,598,603,552,442,1554,552,552,575,418,541,350,552,633,1680,1033,718,549,437,1006,886,268,632,706,411,722,435,1372,451,886,526,664,747,486,552,376,437,630,350,292,925,603,962,718,492,437,632,589,718,418,723,1603,632,603,376,692
747,1329,820,376,538,701,1455,552,552,552,604,1040,599,1966,552,632,513,1077,1219,418,552,490,632,742,573,556,704,552,552,820,666,706,437,661,1040,630,1188,563,552,718,718,221,404,886,1125,483,706,552,376,1099,485,552,1603,1549,1290,750,553,552,1440,526,875,886,552,559,632,374,363,236,856,552,603,550,567,376,552,552,437,526,205,552,718,791,386,526,969,1559,552,472,552,552,469,460,487,552,418,750,589,886,473,396
995,437,990,632,783,701,1936,1552,653,418,389,839,552,376,632,886,552,552,413,575,646,418,597,552,526,664,877,943,711,552,698,552,718,552,632,886,664,656,636,561,481,973,1099,943,552,418,437,886,739,532,784,618,552,1932,632,552,552,718,552,544,363,866,1257,632,499,1657,732,177,437,514,552,552,886,566,349,552,754,1106,632,552,833,632,1680,704,597,1462,435,969,867,790,857,800,589,329,563,642,694,495,603,630
