233,52,6,175,474,175,226,491,682,233,52,52,814,233,398,409,38,233,226,138,233,226,52,496,329,174,474,900,491,226,52,215,18,52,348,120,199,19,233,496,496,175,233,175,814,755,1175,461,827,233,52,491,1175,636,233,491,192,52,409,376,159,52,233,6,226,165,595,233,52,233,52,672,37,52,81,175,81,42,386,175,1031,52,233,592,175,119,52,226,132,52,40,233,233,226,226,30,1438,84,914,496
52,2245,1173,517,1770,119,270,2245,422,131,1567,1105,1783,1105,233,233,389,971,138,566,838,30,755,2245,1175,3413,233,2957,1378,226,211,314,2245,6,1090,99,1952,496,2128,233,777,968,579,755,1640,694,131,138,595,914,491,599,233,849,1175,422,226,1498,682,855,491,4796,55,55,1105,814,226,341,914,52,50,755,33,1568,233,491,1631,1500,277,233,233,814,2245,38,1783,28,914,192,334,2245,914,13,534,226,1640,2245,2245,409,252,2245
1770,2245,1375,233,733,992,1175,71,185,705,4796,233,175,4637,609,1166,233,1216,738,131,233,1175,4392,1556,2245,85,428,4796,1770,677,4796,2306,651,1559,1105,1175,1783,2245,2200,1846,2245,191,2308,699,2245,2685,1783,233,2913,233,4796,2917,4560,855,977,3591,2306,185,2440,2245,1780,4255,1328,3970,2052,1959,1603,1017,1353,89,2245,598,181,971,2245,491,230,1783,174,1175,814,699,2245,2245,1640,3959,233,2377,2319,579,138,4796,196,2245,233,682,827,2245,360,2245
491,763,2245,2245,4796,1017,4327,158,1631,6168,332,467,2878,2245,348,185,2425,2405,185,175,5141,1262,2245,1556,130,91,2245,470,409,9089,4175,3895,2245,763,985,2719,348,192,375,1179,914,814,851,855,52,2156,4796,7437,4196,1175,284,157,781,5341,2245,2245,119,1511,279,1496,1355,7437,1105,233,4796,491,3060,1656,491,140,197,138,2245,833,179,138,7872,2245,968,315,175,4327,595,7870,2245,336,185,1105,224,5653,3905,300,2245,233,595,10946,3959,233,1799,1028
3140,496,1631,5124,1572,3717,961,1556,271,2245,2245,4796,6014,1783,9229,2245,2433,603,3413,233,4642,52,5341,855,2245,192,4796,682,4796,356,6660,2245,682,967,2026,2311,3952,2245,5160,2245,261,2245,233,5274,594,1783,10619,5399,2245,1108,302,233,547,89,755,2245,7462,6509,755,4792,320,2347,1271,2245,993,755,2245,5341,1631,179,3074,595,200,1309,827,2245,2245,3801,185,814,4796,2245,1175,278,8276,982,2245,815,1465,4442,595,315,1105,2245,166,2245,175,226,340,4796
636,5645,8152,1500,1175,7107,4816,152,1783,4796,123,3249,10136,7872,1551,119,233,2222,7962,333,233,298,2534,5744,1086,4139,2245,9803,4796,2613,3339,2245,1559,556,4796,272,3564,166,2245,10946,5160,2254,1578,5701,1556,1105,2245,348,4782,2245,2245,400,6539,7028,7260,4290,1556,238,131,4327,1520,2245,1615,195,1359,776,970,682,1556,6071,1108,2462,166,496,9883,1094,4290,1181,432,392,270,1783,5018,204,99,233,814,1426,1175,226,1542,1496,5639,196,984,449,310,4796,10273,233
491,1595,370,836,279,4796,217,529,6395,9803,9803,145,1179,1940,4796,9799,48,11859,5160,3822,2245,2388,6539,8188,458,2262,7437,10136,682,5448,814,603,3972,1047,2962,226,9803,4796,2245,2254,348,2245,307,310,10946,4260,1408,451,409,693,2245,755,283,595,4796,8432,409,2245,5271,1247,273,541,5611,1173,4175,2405,4796,274,386,316,914,300,278,961,1544,2120,4689,2157,6248,2245,1500,2245,2254,1278,4796,2245,1567,2880,2245,7872,4796,599,1770,334,489,763,684,1122,11859,1869
564,320,1631,1192,10946,11859,11859,255,4563,3843,2245,355,458,10946,7437,226,1065,4656,1567,4796,482,408,2508,814,2245,3656,9803,3549,570,433,770,8146,233,1506,1027,5678,845,694,2245,816,1503,3995,274,2679,742,223,2800,11606,2245,755,2245,1119,1500,976,11859,849,491,2245,1105,1577,159,496,11606,5399,1278,625,11859,308,414,5813,2575,662,5610,1567,7430,694,6958,2040,1258,538,4796,4622,7872,7872,125,5341,11859,2245,4796,233,10946,235,2351,4796,1021,1211,4796,11053,185,2962
3413,348,4796,300,763,1175,16655,1153,1830,9803,8858,6481,833,19486,2306,827,370,7437,5903,233,3252,9205,7886,8432,1021,366,5903,7732,1105,7437,551,551,594,855,833,11859,488,667,274,3255,2791,2245,7437,1306,362,2245,4476,331,1175,2245,9624,7437,10946,7462,761,2146,11859,1631,4796,4796,7462,534,1514,594,415,11372,1012,1770,1487,310,722,4255,4796,4796,3540,925,962,2245,2731,9803,19829,409,5027,9514,1487,2880,9799,1297,11053,323,1175,8088,744,7606,9803,1783,446,385,1983,5399
2070,13761,11859,7606,3061,2245,354,8858,2245,4598,1472,2747,4254,298,7606,4796,10946,814,8919,1395,3130,5205,2245,172,233,1903,2245,4796,9803,11859,3654,11320,496,1375,4589,1073,2245,7821,11221,4796,4796,2962,7107,4327,4810,2245,320,1810,1568,827,300,1530,1408,473,11153,855,2254,1519,296,2245,725,814,6539,2245,541,2306,2101,3851,12501,1246,595,970,8121,682,4796,2245,300,562,3074,4121,310,310,2245,3557,2118,8461,274,849,10946,833,581,310,811,5593,1980,4549,689,10946,2245,10946
501,3252,4248,490,4736,233,10946,486,4327,600,4796,1105,491,1391,11148,11859,338,5268,10946,233,5341,6322,883,11859,2649,684,386,672,1626,2245,338,11859,914,9155,4796,2651,1165,2254,759,5467,466,121,877,348,5524,2952,551,351,10946,491,1894,1640,679,1967,447,1095,3759,417,6776,5399,689,8152,4255,11859,4796,3726,597,11525,491,18736,971,2245,9306,2245,270,900,491,4796,5160,11859,595,415,5053,637,10946,1310,7152,7955,755,682,9803,4528,5501,11859,5375,456,780,523,780,592
8872,7335,370,518,738,11859,11859,690,1378,4272,10946,585,7437,2474,886,4796,4637,267,6071,290,235,4049,1864,11859,4074,2245,2245,2245,1587,547,7606,6649,699,13975,831,1521,11342,9624,1142,2245,1804,581,855,947,11859,833,947,1783,12125,747,762,671,371,6010,503,7462,2245,923,1068,8226,4796,5043,763,1175,7586,274,233,403,1134,10946,814,4255,11859,763,914,2245,11859,699,947,11859,1017,11859,1196,11859,1225,599,4796,7210,1264,1192,348,9803,473,12453,11859,1264,2998,8453,348,3549
2151,4255,1408,2034,1087,8055,2245,1261,5367,5844,11859,952,516,11859,838,1294,1555,1293,2245,684,763,772,2403,13303,699,468,10946,2245,8146,900,1142,10896,763,14440,2405,655,779,4796,608,2245,459,1391,9803,350,584,11859,310,4796,1567,1105,348,11859,1496,10946,233,1259,11859,827,2880,7765,796,755,4796,772,1027,763,382,3593,996,349,684,5938,5457,1472,1028,2237,1062,3815,9106,425,973,949,5141,551,1493,1631,1230,309,914,11053,6481,4796,1251,1254,6539,7872,4077,4796,855,4796
8222,11859,19486,7462,1278,3761,11859,5696,667,1013,580,2760,11053,6246,1693,1021,2251,964,11859,16655,1315,1271,4796,2527,10946,2400,2306,11859,7606,2860,7260,11859,7260,11053,11859,4796,4255,684,4796,10946,1101,501,1090,2245,4796,11859,892,8592,1264,11859,1278,403,24387,677,723,4589,11859,5399,4796,603,19486,1241,1211,19486,9803,4190,3657,914,684,8858,4782,1630,4796,3552,2245,7178,11859,755,11859,833,859,4796,689,7462,1493,318,2405,3959,402,764,755,10035,864,2245,11859,833,2880,598,401,7462
11738,1105,730,914,1190,1698,868,5903,2245,1064,9803,6844,7738,722,10946,4796,572,4148,1924,311,1258,814,1298,4782,10946,1211,16655,964,3271,1567,11859,7437,12105,3541,11859,354,354,8827,6539,719,538,4753,2425,9803,3734,10946,1278,684,7437,1128,4074,1175,320,11859,3596,627,3060,643,8814,2246,729,1127,517,11859,2306,2245,5160,11859,747,601,1232,684,947,914,433,11859,1278,2419,1136,11020,682,9883,1394,2245,570,855,2616,2177,8995,593,1498,2264,2245,11285,3761,4796,610,563,1667,10946
2510,21247,1567,1784,1280,14137,1265,2245,7437,2018,9606,6178,291,1147,6701,815,3541,7842,855,2248,983,9803,1245,758,1722,2933,12749,1385,7672,4796,1059,11859,4796,1173,1111,995,274,787,1184,899,4305,419,438,9376,815,4796,711,1030,3515,233,579,6958,4796,1414,9883,1803,1157,7437,844,492,6539,2245,11859,1175,1448,983,4796,14243,16254,10946,1735,3249,2050,11859,587,18654,647,917,855,827,4796,2245,1294,1274,9799,4255,508,11859,397,591,1287,595,496,12581,7046,1021,388,595,11859,1290
