"","x"
"3673",-0.257170993285452
"3674",-0.601173970838437
"3675",-0.237316593989948
"3676",-0.477220637464737
"3677",-1.4077969504766
"3678",-1.28055789560428
"3679",-1.52531486798248
"3680",-1.32144342614533
"3681",-1.48539597594009
"3682",-0.759696735552973
"3683",-0.988721280374848
"3684",-0.868716099526708
"3685",-0.727272933163883
"3686",-0.600701130625146
"3687",-0.741141753768187
"3688",-1.16603295703266
"3689",-1.03727317552845
"3690",-0.714085611011501
"3691",-0.616408558674423
"3692",-0.834510656849635
"3693",-1.12945005818459
"3694",-0.85612212738806
"3695",-0.571051451481518
"3696",-0.469661678691947
"3697",-0.133543032797324
"3698",0.455062391838314
"3699",0.983438936543611
"3700",0.534562807363817
"3701",0.00583974983738228
"3702",-0.570812710762295
"3703",-0.719819495458289
"3704",-1.3900169089427
"3705",-0.857817386908123
"3706",-0.944524995941484
"3707",-0.670548872970849
"3708",-0.734694111485548
"3709",-0.675021146965435
"3710",-0.542256089968253
"3711",-0.466455460279455
"3712",-0.368892962596605
"3713",-0.523244172599451
"3714",-0.507101919389651
"3715",-0.431928378606795
"3716",-0.347258400734892
"3717",-0.182526474446427
"3718",-0.217799910435222
"3719",-0.129521185406942
"3720",0.303096221723093
"3721",-0.0497078477016114
"3722",-0.004805335688209
"3723",-0.722127418125374
"3724",-0.840759174926183
"3725",-0.512574382482819
"3726",-0.212652015554921
"3727",-0.272078325806124
"3728",-0.43506543129166
"3729",-0.646427410494001
"3730",0.154043595809705
"3731",0.198072781760491
"3732",-0.138344995374639
"3733",-0.502440474480294
"3734",-0.631600728696121
"3735",-0.359742997037312
"3736",0.857512124518487
"3737",1.40744331693089
"3738",0.876366244604025
"3739",0.587264252957907
"3740",0.243971910929188
"3741",0.581916994793316
"3742",0.60271415486342
"3743",0.343682944584479
"3744",0.695400498605596
"3745",0.334567923643878
"3746",0.311719156208254
"3747",0.756274494521921
"3748",1.13007177074962
"3749",1.37784356991349
"3750",1.38605088908503
"3751",1.16502078855709
"3752",1.01604050710815
"3753",0.895434729664322
"3754",1.48260672718771
"3755",1.07664740393662
"3756",1.42880440407716
"3757",0.999739117091846
"3758",1.84687545951297
"3759",1.53507984433265
"3760",1.76095428765685
"3761",1.60274390462262
"3762",1.15666763877584
"3763",1.20930443274623
"3764",1.44368282887642
"3765",1.07873383920591
"3766",1.26671956364359
"3767",1.00442765326376
"3768",1.03231799409119
"3769",1.63285005212496
"3770",1.02639160708725
"3771",0.973368684749103
"3772",1.03103423333313
"3773",1.07672281556778
"3774",1.55458756840562
"3775",1.78494099823377
"3776",2.09881383242362
"3777",2.37958973229489
"3778",2.33618057927548
"3779",1.89521093597372
"3780",1.91891109019393
"3781",1.74229574988105
"3782",0.957083856660614
"3783",1.33048315826953
"3784",0.896786015395709
"3785",0.56435873033881
"3786",0.454094221266749
"3787",1.20147228124043
"3788",1.18105662185714
"3789",1.21395194953695
"3790",0.860756233036964
"3791",0.680604719594346
"3792",0.490661833084415
"3793",0.352932537179735
"3794",-0.140025043432131
"3795",-0.434807106331147
"3796",-0.326894685822369
"3797",-0.351053283340993
"3798",-0.426173539401146
"3799",-0.549479944584807
"3800",-0.437922380316427
"3801",-0.546535169802148
"3802",-0.604086788463827
"3803",-0.777486126155454
"3804",-0.728982384024272
"3805",-0.874004051145747
"3806",-1.15794394569605
"3807",-1.40069719067137
"3808",-0.526821423382625
"3809",-0.799971438222249
"3810",-0.728016759681141
"3811",-0.532699821531356
"3812",-0.385037752921331
"3813",-0.576933894359483
"3814",-0.265194154803229
"3815",-0.497724797341095
"3816",-0.0757223133825777
"3817",-0.33776229607502
"3818",-0.388757861767615
"3819",-0.474868976660505
"3820",-0.636720746038492
"3821",-0.0518652120324201
"3822",-0.185561077604526
"3823",-0.0373880750581282
"3824",-0.644376271474019
"3825",-0.565536464575336
"3826",-0.28952656857146
"3827",-0.383580418898296
"3828",-0.645674121594555
"3829",-0.526518028643957
"3830",-0.64551300440414
"3831",-0.55379193373332
"3832",-0.397532036106524
"3833",-0.36469897255188
"3834",-0.386507776729764
"3835",-0.256182206376991
"3836",-0.129626949253331
"3837",0.205328996638331
"3838",-0.170866552443844
"3839",-1.05998870254625
"3840",-1.00824118497157
"3841",-0.841473540965173
"3842",-0.6502672098638
"3843",-0.648507306084655
"3844",-0.469125618227437
"3845",0.315463680767955
"3846",-0.206343582364318
"3847",-0.479032535265738
"3848",-0.425846470637993
"3849",-0.526863770911213
"3850",-0.498277805346439
"3851",-0.673973895804268
"3852",-0.223007182571082
"3853",-0.165627202234768
"3854",-0.0242783803295716
"3855",0.468501814997367
"3856",0.543494086357173
"3857",1.02662892816616
"3858",0.755327574002959
"3859",0.42009842571166
"3860",0.508899743544047
"3861",1.11048500129391
"3862",0.805179875061206
"3863",0.725214247014397
"3864",0.696990025440634
"3865",0.235945655325519
"3866",0.2595092814601
"3867",0.00788456965513849
"3868",0.104147865116205
"3869",0.421146751990142
"3870",0.20133639310177
"3871",0.166258706012943
"3872",0.241916369436689
"3873",0.543871810408747
"3874",0.389272671102889
"3875",0.456689561687457
"3876",0.409279944513282
"3877",0.672307199578119
"3878",0.947134608237723
"3879",1.10416680709927
"3880",0.323641140533373
"3881",0.117953744029296
"3882",-0.114661758496128
"3883",0.240320541946658
"3884",0.433621974102256
"3885",0.580534999691642
"3886",0.647152133100845
"3887",0.76078408583275
"3888",1.07514398976593
"3889",1.1313275232782
"3890",0.757700600250747
"3891",1.40986876486643
"3892",0.882814072252751
"3893",0.569831503525837
"3894",0.21361387126591
"3895",-0.441793005464307
"3896",-0.880379830922464
"3897",-0.948286840305713
"3898",-0.702568302815469
"3899",-0.202041781530386
"3900",-0.282224657917359
"3901",-0.329248809071984
"3902",0.081506042769411
"3903",0.106820723918522
"3904",-0.737113665845474
"3905",-0.949265684112082
"3906",-0.28035420341668
"3907",-0.256382934799006
"3908",0.2617809089943
"3909",-0.304275858137992
"3910",-0.477974139707737
"3911",-0.418994977152161
"3912",-0.220411975361707
"3913",0.237304777589063
"3914",0.171608514700452
"3915",0.194829300240283
"3916",0.167683737495307
"3917",0.61496005349854
"3918",0.718654800642433
"3919",0.719369660229118
"3920",0.67537674619484
"3921",-0.0702920401024182
"3922",-0.0636696885110255
"3923",-0.381336258833072
"3924",-0.981084988098162
"3925",-2.02468603892901
"3926",-1.26489286144537
"3927",-1.73457367618041
"3928",-1.99935734550037
"3929",-1.52928979809248
"3930",-1.73093811431807
"3931",-1.44555064456879
"3932",-1.33255982289461
"3933",-1.09829035487972
"3934",-0.733491128628836
"3935",-0.022813919424754
"3936",0.362871889021445
"3937",0.685094867453001
"3938",0.523470203073214
"3939",0.295084743038048
"3940",0.566423046470548
"3941",0.155247199555016
"3942",0.200006898161923
"3943",0.686805882285416
"3944",0.839406128217495
"3945",0.80619915211145
"3946",1.24842918566272
"3947",0.991157493669083
"3948",1.69206967501631
"3949",1.62320921006717
"3950",1.87363356202657
"3951",1.69130172582275
"3952",1.46542627515276
"3953",1.94245719043263
"3954",1.14223027722019
"3955",0.354827278939398
"3956",0.328336761800784
"3957",0.309921333525616
"3958",0.642226444622431
"3959",0.788105159183233
"3960",0.449937082625022
"3961",0.454774526301885
"3962",0.460943650602085
"3963",0.438031110882405
"3964",-0.328405228532469
"3965",-0.100590606796295
"3966",-0.0234075576984828
"3967",0.258445018500934
"3968",1.01146991038984
"3969",1.18374711668041
"3970",0.612739169312571
"3971",0.768324082887698
"3972",0.753827964711828
"3973",0.625049378826725
"3974",0.412077249362797
"3975",1.06339398254332
"3976",0.861232494698481
"3977",1.43765313509182
"3978",0.920772900919093
"3979",0.67858749589266
"3980",0.104033338753182
"3981",0.250295731347636
"3982",0.0976855241022531
"3983",0.246669009442324
"3984",0.301813107389701
"3985",0.375111030294468
"3986",0.523484277507561
"3987",0.0199712313736114
"3988",0.471312721902002
"3989",0.335452066241331
"3990",0.0912061745320222
"3991",0.87798989689419
"3992",2.00100265541016
"3993",1.5544888783082
"3994",1.64996675521287
"3995",1.10673988904112
"3996",1.03189415069107
"3997",0.340801907406197
"3998",0.853967175567463
"3999",0.402971330388906
"4000",0.718663811883335
"4001",0.0693512764853782
"4002",-0.155181131063489
"4003",-0.254989939163806
"4004",-0.185097050854891
"4005",-0.588965451109773
"4006",-0.951183208659883
"4007",-0.675632541377251
"4008",-1.1360873832022
"4009",-0.878520320232337
"4010",-1.33670286595003
"4011",-1.61914937060957
"4012",-1.36936521048475
"4013",-0.958952132697947
"4014",-1.11800292774138
"4015",-1.38046952436533
"4016",-0.882450146061888
"4017",-1.28446364723508
"4018",-0.858356253609651
"4019",-0.634688034295628
"4020",-0.606526420639425
"4021",-1.01489691095759
"4022",-1.57006591750838
"4023",-1.22411214928368
"4024",-1.06433263421341
"4025",-0.329774769450836
"4026",0.114834898940634
"4027",-0.183903479507145
"4028",0.0433581961385435
"4029",0.212692184229461
"4030",-0.0456365155697041
"4031",0.0286382336311517
"4032",-0.272012815685587
"4033",-0.199360510135449
"4034",-0.314309491313748
"4035",-0.0761515183058009
"4036",-0.0409334412567654
"4037",0.193583916760198
"4038",0.419379647646623
"4039",0.392284741002094
"4040",-0.342598515527145
"4041",0.0514439193677591
"4042",-0.579484090409032
"4043",-0.155928048306127
"4044",0.0428292505230873
"4045",0.269260497740239
"4046",-0.0444799681818898
"4047",0.23828935625275
"4048",0.327232685608492
"4049",-0.150192740511901
"4050",0.077911243469778
"4051",-0.159596090688205
"4052",-0.242155194971964
"4053",-0.237195511882205
"4054",0.0191191118263831
"4055",-0.354428572085755
"4056",-0.835340484315229
"4057",-0.0657827908414227
"4058",-0.169233528308716
"4059",-0.449714565054233
"4060",-0.716124354007542
"4061",-0.699262903098952
"4062",-0.671330861064493
"4063",-0.53852594605931
"4064",-0.389211119692992
"4065",-0.402237445584689
"4066",-0.191519172662208
"4067",0.104997023752375
"4068",0.451365962307434
"4069",0.224761719773614
"4070",0.0621124416993447
"4071",0.584935978674674
"4072",0.519503277156534
"4073",0.371067015701486
"4074",0.367476369743459
"4075",0.158545456751837
"4076",0.513166546563406
"4077",0.0782816213045908
"4078",-0.479349620648266
"4079",-0.297292627962909
"4080",-0.591618975733804
"4081",-0.643861907679751
"4082",-0.712358612287297
"4083",-0.453637121736428
"4084",-0.270736549751545
"4085",-0.135330602777626
"4086",-0.307825446737134
"4087",0.493567329550386
"4088",0.262243090568549
"4089",-0.245665234635549
"4090",0.229285677591948
"4091",0.0714199191494291
"4092",0.733376459171252
"4093",0.825027760273388
"4094",0.652262352125872
"4095",0.574194771594801
"4096",0.499735054842971
"4097",0.476244777843096
"4098",0.0990937066920388
"4099",0.826967664417559
"4100",0.444206000609264
"4101",0.386298044953357
"4102",0.0357387266251923
"4103",0.0563279100036386
"4104",-0.43085071379069
"4105",-0.625573539169573
"4106",-0.647310028278786
"4107",-0.976369447901893
"4108",-0.51429434656713
"4109",-0.366287853456663
"4110",-0.565365432071775
"4111",-0.646605807444916
"4112",-0.856418769029769
"4113",-0.244100187525604
"4114",-0.455433337272117
"4115",-0.207264207737455
"4116",-0.427935098158933
"4117",-0.056210085946497
"4118",0.177722075575915
"4119",-0.155939553696696
"4120",-0.366566524671802
"4121",-0.326229194787455
"4122",-0.0731609949066067
"4123",-0.0100708574333002
"4124",-0.184049464748962
"4125",-0.417206330771397
"4126",-0.245846342859561
"4127",0.0849993950897034
"4128",0.465249077707647
"4129",0.760501948619623
"4130",0.962526267170656
"4131",1.50290389229753
"4132",1.16562405689943
"4133",0.938782987826301
"4134",1.06346400971017
"4135",1.30380416336531
"4136",1.1737044948541
"4137",0.916508082754343
"4138",1.1635269070164
"4139",1.31604440300438
"4140",1.26256275858145
"4141",1.40615474060425
"4142",1.36031687968231
"4143",1.33908281447988
"4144",1.30437174721869
"4145",0.907757454067949
"4146",0.510030719172346
"4147",-0.0875563937535993
"4148",-0.223098798608356
"4149",-0.228439171590302
"4150",-0.19114054723354
"4151",0.22098768543725
"4152",0.244919311270149
"4153",0.450999900850306
"4154",0.00744740889551565
"4155",0.245899583184574
"4156",-0.0355481459953833
"4157",0.142053094492224
"4158",-0.271456414477375
"4159",-0.561895681070525
"4160",-0.486761713417471
"4161",-0.706038418072232
"4162",-0.297354457221942
"4163",-0.236891349815702
"4164",0.391294196912797
"4165",0.484108465674141
"4166",0.0787915236535898
"4167",0.432023803487853
"4168",0.552831140248737
"4169",0.43591389215169
"4170",0.838272021209271
"4171",0.330836326135989
"4172",1.03969026030389
"4173",0.861894476065134
"4174",1.3772125683
"4175",0.804637943143425
"4176",0.64804168858407
"4177",0.498558800929145
"4178",-0.00803215079133526
"4179",1.23479724506543
"4180",0.887872755596912
"4181",1.32864985337068
"4182",0.846080011033848
"4183",0.955775704081137
"4184",0.730471000392346
"4185",0.85665967893482
"4186",1.01812247594587
"4187",0.938495715920275
"4188",0.912237871256031
"4189",1.20361126280053
"4190",1.2611395863649
"4191",1.16524677175616
"4192",1.07770485701512
"4193",0.310034969396105
"4194",0.446366330417546
"4195",0.519402527063911
"4196",0.212543525663159
"4197",0.0529658806803338
"4198",0.438949733742702
"4199",0.701341682367425
"4200",0.31922758287562
"4201",0.828782723386821
"4202",0.0644752715867246
"4203",0.831355402661339
"4204",1.01230031435275
"4205",1.18314558392878
"4206",1.11193846689409
"4207",1.1930328884549
"4208",1.40746817906302
"4209",1.03338195793327
"4210",1.20578371751539
"4211",1.17207819580862
"4212",1.20344057061125
"4213",0.456174171856943
"4214",-0.0121394023780602
"4215",0.234356301976354
"4216",-0.272081482048926
"4217",-0.279078682718661
"4218",-0.220338153585781
"4219",-0.287549056263164
"4220",0.164602700370238
"4221",0.733434962590555
"4222",1.07848129467546
"4223",0.88005581275779
"4224",-0.0318980122024194
"4225",0.0885675162293542
"4226",-0.337058794887711
"4227",-0.888944598645648
"4228",-0.549652073672136
"4229",-0.66109385168691
"4230",-0.608373561988397
"4231",-0.718518969710748
"4232",-0.782400039855032
"4233",-0.81761299545626
"4234",-0.585344228858615
"4235",-0.79461763263234
"4236",-0.472730364724296
"4237",-0.134234112125621
"4238",-0.328951577216608
"4239",-0.196620149619962
"4240",-0.284604198347272
"4241",-0.405938652898239
"4242",-0.417807338394126
"4243",-0.361163601894639
"4244",-1.12814314201671
"4245",-0.58805532848842
"4246",-0.716233604052435
"4247",-1.10613495975123
"4248",-1.1455521272297
"4249",-1.17640745046814
"4250",-0.61930427867226
"4251",-0.0117881918128875
"4252",0.931731954243185
"4253",0.897762310067607
"4254",1.05843322209232
"4255",1.00152895531387
"4256",0.528523074557447
"4257",0.592505030923733
"4258",0.648957135735952
"4259",0.557661713230455
"4260",0.16240830005622
"4261",0.422358684071363
"4262",0.397574498667951
"4263",-0.139727694499644
"4264",0.32444944299909
"4265",0.633849519333269
"4266",0.755630512318674
"4267",0.700629094005716
"4268",0.58488615930441
"4269",-0.158928066858308
"4270",-0.18840006775685
"4271",-0.419017718952444
"4272",-0.788613279212117
"4273",-0.842184529688044
"4274",-0.766808371714627
"4275",-0.988590795228945
"4276",-1.63933414202308
"4277",-1.50937008614348
"4278",-0.90106684892691
"4279",-1.22175904385844
"4280",-1.26918691294513
"4281",-0.920467046024631
"4282",-0.657940667384489
"4283",-0.892654413478371
"4284",-0.691775071593024
"4285",-0.895054436230988
"4286",-1.19911019035265
"4287",-0.678901525040368
"4288",-0.977440282849775
"4289",-0.706163883771133
"4290",-0.917051897930362
"4291",-0.827558527290553
"4292",-1.32338278701818
"4293",-1.66723885345182
"4294",-1.14856248545727
"4295",-1.27145785862764
"4296",-1.64716706327513
"4297",-1.85872191005986
"4298",-1.34290171712117
"4299",-1.29029767563885
"4300",-1.3052971153744
"4301",-0.9963753734217
"4302",-0.569429651958791
"4303",-0.330355134131845
"4304",-0.560924584181518
"4305",-0.508361458380293
"4306",-0.744336149684861
"4307",-0.53037485812226
"4308",-1.14241671764391
"4309",-0.850442335054574
"4310",-0.4152061322715
"4311",-0.460922277108462
"4312",-0.414119958675715
"4313",-0.15721004373956
"4314",-0.111008811695683
"4315",-0.0551494884066796
"4316",-0.2682730845093
"4317",-0.292545226789215
"4318",0.325233388704035
"4319",-0.158527004784123
"4320",0.359678717569463
"4321",0.290875280759334
"4322",0.550135009488163
"4323",0.525236243027278
"4324",-0.405190310515366
"4325",-0.364913427200003
"4326",0.013086388115026
"4327",0.326200490938247
"4328",0.231710343539342
"4329",0.171531042574439
"4330",0.233229176784155
"4331",0.409703763069041
"4332",0.921153861345855
"4333",0.918781788528178
"4334",1.66523377207019
"4335",2.15670489128001
"4336",1.99183761746561
"4337",2.29369391458827
"4338",2.17276183606284
"4339",1.88765561899393
"4340",2.35021364615202
"4341",1.69077033435116
"4342",1.76288392814556
"4343",1.83546262079053
"4344",1.307395592498
"4345",0.93845546538315
"4346",0.865322649879048
"4347",0.52127803787186
"4348",0.455384511841263
"4349",0.94040805095592
"4350",0.524958853157214
"4351",0.707094627414879
"4352",0.737757809865006
"4353",0.4963603685753
"4354",0.302562928966729
"4355",-0.00338825947867913
"4356",-0.108482800371435
"4357",-0.485158810151394
"4358",-0.550384004714824
"4359",-0.0705633957681064
"4360",-0.0190159217589946
"4361",0.48542177056352
"4362",0.0612995570391407
"4363",-0.0583862805991323
"4364",-0.0555703415395101
"4365",-0.0027464178554374
"4366",-0.211657695725616
"4367",-0.168244259100085
"4368",-0.254027415207264
"4369",-0.4964288700216
"4370",-0.29781595235264
"4371",-0.239045018711597
"4372",0.00977856477164804
"4373",-0.229916702547638
"4374",-0.654592156122347
"4375",-0.163521335000981
"4376",-0.278670104080507
"4377",0.0493519167215255
"4378",-0.406700517811881
"4379",0.0769351751417856
"4380",-0.165248301748154
"4381",-0.394665825879099
"4382",-0.966465527989561
"4383",-0.840702497428175
"4384",-0.203788991457261
"4385",-0.360000673073094
"4386",-0.250025299485942
"4387",-0.235045583341538
"4388",0.0859399100821208
"4389",0.796093746341423
"4390",1.16124627669725
"4391",1.29245029424451
"4392",0.662658767814506
"4393",0.62242247163848
"4394",0.535952959795658
"4395",0.0656405282147698
"4396",0.0418841849668402
"4397",0.579075320894174
"4398",-0.390638215967193
"4399",-0.348035314918984
"4400",-0.0114116206071448
"4401",0.50867964853808
"4402",0.147616715937345
"4403",0.262296176007133
"4404",0.345533186572978
"4405",0.3164740640833
"4406",-0.0360208289775043
"4407",-0.213119918788697
"4408",-0.314397616664637
"4409",-0.252390291175836
"4410",-0.121339001084774
"4411",-0.00402655908590854
"4412",-0.375114134185363
"4413",-0.269949968665966
"4414",0.262771587904487
"4415",0.697785685663691
"4416",0.562806266334043
"4417",0.438239473785473
"4418",0.294868382039915
"4419",0.0103463612280732
"4420",0.0931459100243073
"4421",0.260833376976345
"4422",0.0421238231326332
"4423",0.0367792643173211
"4424",-0.376256203949991
"4425",-0.211346763586443
"4426",-0.584961510388795
"4427",-0.510521441971922
"4428",-1.07614162664365
"4429",-0.971666017704335
"4430",-0.849770670890108
"4431",-0.79871940184081
"4432",-0.641668781330489
"4433",-0.116543671975801
"4434",-0.375647600310869
"4435",0.575971891305093
"4436",0.685892230583563
"4437",1.06162114141932
"4438",1.05530816707078
"4439",0.678300628645734
"4440",0.943023577005057
"4441",0.734397434251716
"4442",0.628697253154797
"4443",0.467893511088293
"4444",0.0676136093407709
"4445",0.333696290710135
"4446",-0.163480618655512
"4447",0.0120083166193306
"4448",-0.199570927077168
"4449",-0.792830270420222
"4450",-0.764989524355725
"4451",-1.10465616169213
"4452",-0.745829641709963
"4453",-0.719177104777277
"4454",-0.654443833342632
"4455",-0.565342628870505
"4456",-0.813345241745272
"4457",-0.745448643047984
"4458",-1.23988472162633
"4459",-1.12111635401522
"4460",-1.46142042076838
"4461",-1.4138733516001
"4462",-1.2717074052959
"4463",-1.05293387445823
"4464",-0.666224309754132
"4465",-0.645953010544032
"4466",0.1039171921723
"4467",-0.216305653989425
"4468",-0.143761010094025
"4469",0.201300338162362
"4470",-0.15876250982673
"4471",0.140710025011957
"4472",0.314644149250002
"4473",-0.317892224339427
"4474",-0.127006994415726
"4475",-0.39585196155671
"4476",-0.949419394941611
"4477",-0.726617036581355
"4478",-0.230979165823616
"4479",-0.760015663879322
"4480",-0.12069157444198
"4481",-0.467751463038996
"4482",-0.602409719577498
"4483",-0.248474114385614
"4484",-0.542819489560091
"4485",-0.375146640811034
"4486",-0.519755549054123
"4487",-0.625452493068892
"4488",-0.645921364825967
"4489",-0.535778348097101
"4490",-0.737511900220727
"4491",-0.764710944774874
"4492",-0.646248891805734
"4493",-0.349339782388585
"4494",-0.632361913974081
"4495",-0.224858290810279
"4496",-0.279354382682633
"4497",-0.000112828711663099
"4498",0.314988468262604
"4499",0.928340888036758
"4500",0.754101928824139
"4501",0.835998152958538
"4502",0.549637674761112
"4503",0.181428395566768
"4504",0.378523782105912
"4505",0.293635047658339
"4506",0.368176391206734
"4507",0.538950039239761
"4508",0.0925065705359505
"4509",0.312944071109078
"4510",-0.0250966253847272
"4511",-0.0717429279377566
"4512",0.362085862925572
"4513",0.730418238485045
"4514",0.492746875321599
"4515",-0.173786050705993
"4516",-0.303550187105339
"4517",-0.257091057453241
"4518",0.0889343592451989
"4519",0.281454889662082
"4520",0.688031960789834
"4521",0.397282134635544
"4522",1.06912767169006
"4523",0.43217067872737
"4524",1.12104053782701
"4525",1.15127983931069
"4526",1.33384691944664
"4527",0.927064484513698
"4528",1.03444200262695
"4529",1.03533432575994
"4530",-0.278033562349296
"4531",-0.262006250393322
"4532",-0.157028019217972
"4533",-0.0149036679186962
"4534",-0.17327467552232
"4535",0.0262165280263803
"4536",0.115450912190762
"4537",0.00208189719843072
"4538",-0.357056210888051
"4539",-0.385070934779959
"4540",-0.151771814783318
"4541",0.103177270229392
"4542",-0.241864165137715
"4543",-0.172072564418843
"4544",0.142781230607065
"4545",-0.152080988351381
"4546",0.514704804656158
"4547",-0.374863599348126
"4548",-0.438765301103331
"4549",-0.331187136940012
"4550",-0.120928537600338
"4551",-0.372129952999905
"4552",-0.552453149339568
"4553",-0.13745476497955
"4554",-0.325818369246647
"4555",-0.505397017471945
"4556",-0.568515852349237
"4557",-0.413195297053466
"4558",-0.914497332155138
"4559",-0.720467084053575
"4560",-0.340302491235706
"4561",-0.232619859448192
"4562",-0.523418982266059
"4563",-0.898009843515782
"4564",-0.325020842060779
"4565",-0.224466598218129
"4566",0.249460070199793
"4567",-0.338794667761866
"4568",-0.145616061096228
"4569",-0.192364091415577
"4570",-0.0427239768417405
"4571",-0.680154275673657
"4572",-0.567138694387914
"4573",0.0343995451102802
"4574",-0.419399518239901
"4575",0.0389019027942136
"4576",-0.358457035496908
"4577",-0.318643881827596
"4578",-0.303419256079338
"4579",0.087353998194689
"4580",0.356891108691894
"4581",0.385994614665819
"4582",0.334592919501944
"4583",0.24918609992582
"4584",0.0558021372798545
"4585",0.226899272431682
"4586",0.0644143541467434
"4587",0.289061449235851
"4588",0.856634540568338
"4589",1.2748188719566
"4590",1.02606673234966
"4591",0.797924712980995
"4592",0.664752608513902
"4593",0.387338699741451
"4594",0.15507903346855
"4595",0.019835705362385
"4596",-0.097362482879991
"4597",0.262720309158784
"4598",0.388499421283371
"4599",0.300234639536798
"4600",0.316335234315961
"4601",0.0432801441822262
"4602",-0.391305624293501
"4603",-0.511105468922464
"4604",-0.591994360047506
"4605",-0.538122398865687
"4606",-0.773069749561091
"4607",-0.533073210968503
"4608",0.0137148928988731
"4609",-0.103443635080512
"4610",-0.165471447041359
"4611",0.0288183594997073
"4612",0.307128400677886
"4613",-0.197368006942746
"4614",-0.186746423254192
"4615",0.0946792262621053
"4616",0.176019466454275
"4617",0.056661500273032
"4618",-0.082327316650369
"4619",0.349311274881464
"4620",0.691828370165436
"4621",0.549832397978363
"4622",1.06772155896407
"4623",0.669241402606424
"4624",-0.0109863529500636
"4625",0.242520256448786
"4626",0.708736792387316
"4627",0.341877857697218
"4628",0.607365295100327
"4629",-0.191071470094187
"4630",-0.526294987693875
"4631",-0.256607830333276
"4632",-0.311212097480067
"4633",-0.54758313297896
"4634",-0.205947462445107
"4635",-0.249781478490972
"4636",-0.739901898683105
"4637",-0.71891819607418
"4638",-0.634312406860116
"4639",-0.332224884426505
"4640",-0.208910762970583
"4641",-1.04311525867787
"4642",-1.12337109584355
"4643",-0.251250756255701
"4644",0.13682067261719
"4645",0.293644063464516
"4646",1.25406474558456
"4647",1.6860199409606
"4648",0.84919366336337
"4649",1.15191888669141
"4650",0.245787528066684
"4651",0.512418468332814
"4652",0.262907800085395
"4653",-0.406884808246091
"4654",-0.351884990039697
"4655",-0.503759618629167
"4656",-0.501900325130155
"4657",-0.528557739289442
"4658",0.212101077346065
"4659",0.0560367079401113
"4660",0.685642765320866
"4661",0.256907499365212
"4662",0.414882023251209
"4663",0.624813879970868
"4664",0.626955407331909
"4665",0.0892639904724711
"4666",0.389933159970592
"4667",0.241230475943791
"4668",-0.636556589093745
"4669",-0.497430846641296
"4670",-0.424640504553352
"4671",-0.673120475267529
"4672",-0.188290175922093
"4673",-0.216783350045529
"4674",0.254974391836295
"4675",0.145695289617546
"4676",0.434840119484314
"4677",0.155882982153303
"4678",-0.0862879962662619
"4679",-0.248778815683801
"4680",0.367595398523492
"4681",0.725269380579936
"4682",0.0304095269233219
"4683",0.3011199932103
"4684",-0.0765718835058252
"4685",-0.315495975340996
"4686",-0.172723036896333
"4687",-0.127821104623544
"4688",-0.0371252640336087
"4689",0.577941232679988
"4690",0.829073051705667
"4691",0.342545991974178
"4692",0.0531548735714052
"4693",-0.345007469410516
"4694",0.28263235932624
"4695",0.353541841342214
"4696",0.0598448870354565
"4697",0.218120390948795
"4698",0.446403731229962
"4699",0.529314817710775
"4700",0.157134626539932
"4701",-0.0741626631439913
"4702",-0.701699368903154
"4703",-0.861600129971226
"4704",-0.618833324619665
"4705",-0.800635292726599
"4706",-0.67359593460434
"4707",-0.770669537190584
"4708",-1.08818331866256
"4709",-0.658052633435366
"4710",-0.928166914151058
"4711",-1.1099041271422
"4712",-0.60208332888258
"4713",-0.540078271460265
"4714",-0.627059198051068
"4715",-0.665469623020158
"4716",-0.977661327045104
"4717",-0.961596817630023
"4718",-1.0863102847668
"4719",-1.23227327337596
"4720",-1.17890563304275
"4721",-0.676446366960129
"4722",-1.80774652069576
"4723",-1.5199672989453
"4724",-1.19399944924454
"4725",-0.989648109286239
"4726",-1.14820200948519
"4727",-0.881967434153055
"4728",-1.29119961303526
"4729",-1.23323435294743
"4730",-1.59562894605407
"4731",-0.788350619131712
"4732",-0.91275170873258
"4733",-0.959914494415686
"4734",-0.479062036620398
"4735",-0.250580240885002
"4736",-0.904165024368476
"4737",-0.269371043511269
"4738",-0.849094064411622
"4739",-1.02059049429424
"4740",-1.08724475626736
"4741",-1.23830147238408
"4742",-0.656972987491005
"4743",-0.652369339695484
"4744",-0.930205170043727
"4745",-0.718618693506295
"4746",-0.753880187568535
"4747",-1.13876221888023
"4748",-0.433395490120582
"4749",-0.728142982188751
"4750",-0.993297969217183
"4751",-0.825323705877908
"4752",-1.34570690000647
"4753",-0.97704364844153
"4754",-0.928329943857011
"4755",-0.801538042933247
"4756",-0.954506948960109
"4757",-0.609052090635163
"4758",-0.896939502386052
"4759",-0.600264956555098
"4760",-0.779729111948505
"4761",-0.0306183469312584
"4762",-0.142813147269325
"4763",-0.743943597700822
"4764",-0.781637725170188
"4765",-1.4028322378525
"4766",-1.74936591952254
"4767",-1.64135848392769
"4768",-2.08071056045815
"4769",-1.40705722030802
"4770",-0.801486604569339
"4771",-1.12834796313698
"4772",-0.945377311819
"4773",-0.742578978572411
"4774",-0.477468569551308
"4775",-0.446930607381562
"4776",-0.535298346341406
"4777",-0.411816778679832
"4778",-1.17004480339924
"4779",-1.17595309604904
"4780",-0.868751326159241
