207,1,10,1,55,1,10,364,1,38,72,1,1,1,26,1,643,22,1,437,31,1,10,1,1,37,1,1,1,10,437,18,323,1,1,10,437,1,30,10,1328,31,10,1,10,7,10,821,1,437,1,1,779,28,1,1,1,10,1,437,513,437,1,380,10,1,1,1,19,19,10,1,10,47,96,263,1,215,436,10,1,1,437,10,10,19,1,1,13,1,1,17,10,1,304,1,10,1,10,437
1,10,18,73,1,1,1,1,364,10,10,73,31,33,1,1,10,358,1,10,437,1,437,1,10,1,10,10,10,76,96,124,207,72,15,58,189,1,1,1,1,1,1,1,1,10,10,10,10,1,513,10,27,1,1,10,207,1,1,437,10,22,1,10,1,3,10,128,1,22,779,73,1,17,138,10,1,73,73,1,10,73,10,1,10,61,72,46,1,72,38,16,134,63,1,1,1,437,10,1
10,64,1,10,10,1,1748,10,206,38,202,140,779,73,40,181,1,105,38,631,103,1,73,1,10,102,188,10,101,73,72,1328,46,10,1,221,2797,1,1328,56,395,73,185,86,10,73,1,294,1,201,58,1,44,1,148,10,1,1,1,91,10,1,366,10,2046,204,200,1,364,304,10,185,1,73,2797,69,138,31,1,32,73,10,549,13,1,10,189,10,59,10,10,3,1,49,72,1,1,1,437,1
1,49,1,160,30,188,364,207,1784,188,31,325,1328,215,124,3,280,10,109,10,368,10,390,10,26,10,1,42,13,437,16,6818,10,163,13,779,73,108,1,56,10,10,10,1,10,19,58,9,10,31,149,201,215,779,10,73,220,47,207,2597,189,10,10,3270,27,412,965,1,19,1,453,85,437,10,10,88,37,72,1,1,4623,103,22,301,21,10,1,32,31,1,10,1,238,192,1,218,15,437,10,437
207,1876,298,779,1,92,7,131,73,437,1386,147,10,250,6050,2099,2823,31,10,437,437,85,372,10,944,76,43,10,73,1,35,10,207,10,1,109,10,1,10,10,1,189,1,779,27,2741,74,437,443,346,189,73,152,18,10,157,10,839,34,14,10,10,357,1742,437,10,52,437,643,2797,364,10,35,56,4974,263,92,298,373,1,240,207,1,363,335,1,207,10,1,189,10,364,364,185,1,9708,437,58,10,10
699,204,75,121,38,10,1,241,331,2797,17,106,231,206,73,643,207,18,364,73,189,10,10,676,207,10,235,10,1,138,71,32,476,201,39,1,437,99,73,401,201,207,50,10,1,10,421,1,1044,73,369,58,10,1,10,19,150,201,99,437,10,82,207,10,1,1328,10,298,73,1317,176,305,200,9,984,487,2797,186,72,2413,1328,10,373,10,73,10,1938,7,779,1,207,1648,201,92,5,207,1,298,231,379
242,328,63,129,1485,207,492,1485,189,50,30,60,12,364,57,307,85,1,1784,22,10,16,6,364,2797,283,233,3701,261,462,571,10,10,72,2797,62,254,207,376,10,423,1,364,215,100,643,2797,3659,1,151,303,207,1,287,3103,7440,437,371,46,1,68,301,124,1,10,333,483,1,805,643,1,206,344,201,10,437,189,28,10,438,201,1,1,1,307,201,191,643,364,1,134,1,10,446,102,147,364,437,779,1
214,2099,401,1,779,364,37,364,215,138,643,304,211,437,188,346,437,9899,437,2797,332,73,207,206,1,10,5700,312,207,331,86,437,401,204,364,4717,10,2797,364,571,283,513,298,214,214,269,301,1,337,10,374,10,10,82,119,87,159,289,107,55,21,73,279,10,1499,322,308,72,12419,207,207,8982,10,1,2797,19,130,301,437,462,10,437,38,643,1,517,703,207,3899,291,437,548,10,2542,1,13,328,277,437,278
1,73,55,20,437,10,357,437,10,643,437,136,437,43,299,10,345,550,206,425,72,355,1,571,364,57,72,506,10,1,176,437,10,125,1128,1,437,2797,72,2797,147,364,252,296,8,437,38,3618,1,643,311,10,91,10,73,643,373,72,437,750,9899,207,304,1,1,73,539,322,89,375,192,8000,473,207,73,72,236,354,10,10,2797,513,8,364,207,286,201,103,437,10,7909,10,72,95,13,1,13,275,364,437
220,321,453,437,364,309,251,28,5232,188,118,238,342,437,211,634,100,513,3066,281,10,779,20,467,7,412,19,11179,1,513,440,223,207,579,592,1,229,10,502,189,182,437,8647,214,633,4391,643,138,2205,207,437,30,36,10,779,91,258,549,5858,1,199,57,10,214,10,73,436,112,207,73,201,10,105,10,206,5312,2797,10,1,241,621,364,513,2797,207,643,31,143,437,331,207,331,263,19,364,390,325,10,343,437
