1,22,10,437,1,10,1,1,10,207,1,1,1,1,1,1,1,1,1,779,13,1,30,1,10,10,10,10,38,60,1,294,31,10,1,10,1,32,1,1,1,363,1,346,251,1,1,10,10,453,653,653,437,1,1,1,1,437,10,20,1,437,437,153,437,513,7,43,1,1,1,5,188,1,10,779,1,1,10,1,4,215,1,1,10,19,779,1,1,10,1,31,1,56,437,9,56,1,28,1
1,161,1,83,46,169,78,10,437,191,437,205,207,1,453,1,10,206,1,72,1,1,2797,10,5,1,1,10,10,1,1,1,19,10,1,10,178,1,25,138,160,1,1,1,207,86,73,287,437,36,1,56,1,401,2905,1,1,32,1,1688,143,437,1,459,1,73,1,1,1,10,1,2905,1,1,10,10,1,73,118,1,72,249,215,364,1,1,10,72,1,1,1,437,56,31,1,56,44,10,1,10
527,46,204,1,309,173,1,779,54,3,10,19,1,408,217,981,239,10,1,1242,286,10,10,72,137,101,1,10,10,1,1,56,10,1,215,32,10,120,207,1,1,1,155,4,437,117,10,10,10,10,10,1,73,119,368,21,141,1,3183,64,1,267,1,38,437,60,10,1,75,2899,1,73,1,10,51,298,342,130,23,207,10,779,779,125,93,49,10,364,19,1,141,32,12,10,6,69,10,10,284,1
1,10,56,5,1,272,1421,57,70,29,1,7,73,10,1,10,73,154,2797,1,10,1,56,1,1,1,22,138,267,31,10,1,123,20,331,396,291,272,39,188,345,266,72,2797,301,60,10,10,124,1,6,10,69,1,189,10,73,1,10,1,19,78,1,207,1,288,64,115,22,10,19,73,78,1,779,332,102,10,250,1,1,453,56,266,380,338,188,16,1,1,29,13,437,118,10,437,1,271,46,1328
19,437,377,10,10,85,297,10,10,10,1,1,10,4391,1,10,1,70,1,352,1,73,1,796,10,239,1,301,1,239,1,5293,1,17,240,72,10,10,10,47,5106,56,304,206,136,1,364,3899,2797,10,72,401,168,19,10,1,10,138,56,72,332,10,323,10,195,327,31,10,20,49,10,304,96,189,46,170,47,364,1,364,100,56,147,239,10,210,10,105,174,364,364,1,136,240,395,5142,437,189,149,1
188,437,1,5312,1748,284,10,437,1,779,168,106,214,1,207,73,4507,127,31,138,10,72,364,311,293,4480,10,409,1,12972,1,1,437,207,277,189,73,1,304,513,167,382,331,235,44,10,185,249,25,10,1,10,73,251,634,1,2797,242,10,85,73,436,235,86,2797,10,364,22,527,19,72,643,3361,779,10,437,72,1,107,56,10,453,138,346,10,201,189,779,10,1,4391,437,10,269,1,73,32,101,29,10
98,31,103,10,251,72,1940,348,10,74,1790,22,392,2797,197,56,110,1,61,440,10,219,266,66,83,1,352,73,479,315,4875,1,68,2797,1,82,224,1,437,1,207,12,284,255,207,189,84,1,21,124,10,430,3060,364,52,1,76,358,437,329,684,437,10,162,1,2172,844,1,56,437,57,10,10,437,10,844,91,207,1,99,10,171,35,78,175,532,189,67,72,484,1,10,2797,3,301,759,5232,76,126,2797
437,495,207,188,1,437,453,38,437,73,189,56,138,207,545,805,189,353,191,364,73,19,285,556,21,301,1,98,301,237,118,298,189,49,135,68,214,47,1011,513,1,10,10,637,290,73,415,201,207,2797,402,434,2797,231,138,65,119,437,364,401,6763,1,173,367,1,10,44,298,437,1,10,125,720,201,1,80,513,470,456,206,332,437,249,1,29,1,5470,116,298,364,437,20,308,207,124,44,412,1,133,241
201,207,2797,437,355,365,146,203,3083,361,1,787,708,304,419,10,1,116,10,436,10,32,643,287,446,13785,364,149,403,513,223,714,10,54,295,1,54,364,1,136,1612,109,10,203,221,138,364,2198,31,201,73,425,207,361,87,9899,17,571,215,437,10,437,328,207,250,921,1,8,437,161,10,439,440,219,298,207,366,47,11295,437,1328,307,1,364,1,461,10,358,82,7585,383,779,325,3182,844,238,10,197,172,73
10,10,2797,1,4064,364,14840,10,142,1,56,192,10,643,99,7416,652,10,331,2797,10,128,805,1,10,437,73,46,437,634,178,298,207,375,105,10,437,364,489,35,10,779,9183,135,10,437,1328,15,10,10,1,17,645,437,440,572,10,82,979,437,985,126,364,265,207,2141,844,73,643,238,643,246,779,848,73,10,72,17349,10,364,92,526,845,358,561,10,106,202,10,10,699,10,364,79,437,206,266,86,437,64
